grammar_accuracy,syntactic_complexity,lexical_diversity,cohesion,text_difficulty,register_informality,written_formality,cefr
1.0,0.2661764705882353,0.7999999999999999,0.0,0.03491379310344822,0.09722222222222221,0.9027777777777778,A2
1.0,0.29183006535947714,0.7789546420978029,0.0,0.0039215686274509665,0.2637215528781794,0.7362784471218207,A2
1.0,0.7,0.7,0.09245283018867925,1.0,0.014675052410901461,0.9853249475890985,A2
1.0,0.10147058823529412,0.7464285714285714,0.0,0.21372340425531924,0.08730158730158728,0.9126984126984127,A2
1.0,0.042380952380952366,0.809090909090909,0.0,0.14658054711246207,0.010101010101010088,0.98989898989899,A2
1.0,0.21421568627450982,0.7999999999999999,0.0,0.20961538461538468,0.047619047619047596,0.9523809523809524,A2
1.0,0.011111111111111112,0.7807692307692308,0.0,0.0,0.05982905982905982,0.9401709401709402,A2
1.0,0.05555555555555555,0.7807692307692308,0.0,0.2253246753246753,0.14529914529914528,0.8547008547008548,A2
1.0,0.008333333333333333,0.7324324324324324,0.0,0.2916666666666667,0.06906906906906907,0.9309309309309309,A2
1.0,0.07150326797385623,0.7285714285714285,0.0,0.3178571428571429,0.047619047619047596,0.9523809523809524,A2
1.0,0.025396825396825397,0.7193548387096774,0.0,0.18928571428571433,0.10394265232974909,0.8960573476702509,A2
1.0,0.08562091503267974,0.7782608695652173,0.0,0.1375,0.08212560386473428,0.9178743961352658,A2
1.0,0.24705882352941175,0.7489795918367347,0.0,0.2666666666666667,0.0,1.0,A2
1.0,0.022222222222222223,0.7901960784313725,0.0,0.375,0.06318082788671021,0.9368191721132898,A2
1.0,0.10245098039215686,0.6926666666666667,0.1253968253968254,0.002777777777777768,0.25925925925925924,0.7407407407407407,A2
1.0,0.029166666666666667,0.7745762711864407,0.0,0.061288265306122455,0.15254237288135591,0.847457627118644,A2
1.0,0.039285714285714285,0.74,0.0,0.17682724252491697,0.06666666666666665,0.9333333333333333,A2
1.0,0.02333333333333333,0.7693877551020408,0.0,0.1875,0.07029478458049883,0.9297052154195011,A2
1.0,0.016666666666666666,0.7166666666666667,0.0,0.13469551282051287,0.07407407407407404,0.9259259259259259,A2
1.0,0.6,0.84,0.0,0.5607142857142857,0.02222222222222221,0.9777777777777777,A2
1.0,0.019444444444444445,0.8434782608695651,0.0,0.0,0.17874396135265694,0.8212560386473431,A2
1.0,0.03269607843137254,0.8365853658536585,0.0,0.03764705882352937,0.051490514905149026,0.948509485094851,A2
1.0,0.01,0.741860465116279,0.0,0.19642857142857145,0.1472868217054263,0.8527131782945737,A2
1.0,0.17205882352941176,0.7331271186440679,0.0,0.25,0.11487758945386063,0.8851224105461394,A2
1.0,0.5583333333333333,0.7925373134328357,0.0,0.6188559322033897,0.22056384742951898,0.779436152570481,A2
1.0,0.0125,0.7,0.0,0.0,0.28888888888888886,0.7111111111111111,A2
1.0,0.16691176470588234,0.72,0.0,0.06112804878048781,0.06666666666666665,0.9333333333333333,A2
1.0,0.0654248366013072,0.8555555555555555,0.0,0.075,0.03703703703703702,0.962962962962963,A2
1.0,0.2091503267973856,0.7857142857142857,0.0,0.1537878787878788,0.14285714285714282,0.8571428571428572,A2
1.0,0.2503267973856209,0.8238095238095238,0.0,0.07745098039215695,0.0,1.0,A2
1.0,0.1215686274509804,0.8428571428571427,0.0,0.1875,0.14285714285714282,0.8571428571428572,A2
1.0,0.03111111111111111,0.7814814814814814,0.0,0.013888888888888928,0.13580246913580243,0.8641975308641976,A2
1.0,0.25499533146591974,0.8116279069767441,0.04418604651162791,0.2345238095238095,0.04392764857881135,0.9560723514211886,A2
1.0,0.0788888888888889,0.7347826086956522,0.0,0.30352564102564106,0.13043478260869562,0.8695652173913044,A2
1.0,0.3156862745098039,0.8263157894736841,0.0,0.22023809523809526,0.18128654970760227,0.8187134502923977,A2
1.0,0.04166666666666667,0.6915384615384615,0.05213675213675213,0.0,0.14529914529914528,0.8547008547008548,A2
1.0,0.07990196078431372,0.8416666666666666,0.0,0.06714285714285717,0.16666666666666666,0.8333333333333334,A2
1.0,0.039285714285714285,0.7545454545454545,0.0,0.05357142857142856,0.0909090909090909,0.9090909090909091,A2
1.0,0.06512605042016807,0.7838709677419354,0.0,0.10952380952380958,0.06810035842293904,0.931899641577061,A2
1.0,0.0965219421101774,0.7411455108359134,0.0718487394957983,0.008866995073891637,0.11764705882352938,0.8823529411764706,A2
1.0,0.10866013071895425,0.7615384615384615,0.0,0.11228448275862073,0.05982905982905982,0.9401709401709402,A2
1.0,0.03511904761904762,0.8999999999999999,0.0,0.24523809523809526,0.1111111111111111,0.8888888888888888,A2
1.0,0.18209150326797385,0.762962962962963,0.0,0.0,0.053497942386831254,0.9465020576131687,A2
1.0,0.025757575757575757,0.5826934984520123,0.0016666666666666496,0.19972089314194577,0.1830065359477124,0.8169934640522876,A2
1.0,0.06797385620915032,0.8121951219512195,0.0,0.5420967741935485,0.051490514905149026,0.948509485094851,A2
1.0,0.38235294117647056,0.7909090909090909,0.08787878787878788,0.6442028985507247,0.05050505050505049,0.9494949494949495,A2
1.0,0.7,0.9041666666666666,0.0,0.9583333333333334,0.12037037037037035,0.8796296296296297,A2
1.0,0.26073529411764707,0.6715625,0.19084249084249083,0.20875000000000005,0.19658119658119658,0.8034188034188035,A2
1.0,0.3199346405228758,0.6730718954248367,0.16669180492709904,0.22450980392156872,0.07189542483660129,0.9281045751633987,A2
1.0,0.48990196078431375,0.7141414141414141,0.03400673400673401,0.15809523809523807,0.06846240179573514,0.9315375982042648,A2
1.0,0.21797385620915033,0.8333333333333333,0.0,0.20752032520325203,0.0,1.0,A2
1.0,0.2690196078431373,0.763768115942029,0.06328502415458938,0.13398305084745762,0.1143317230273752,0.8856682769726248,A2
1.0,0.03,0.7780952380952381,0.0,0.06260504201680676,0.12698412698412695,0.873015873015873,A2
1.0,0.24941176470588233,0.86,0.14444444444444446,0.11590909090909092,0.06666666666666665,0.9333333333333333,A2
1.0,0.033717948717948726,0.7238235294117648,0.0,0.18854764638346727,0.22875816993464052,0.7712418300653595,A2
1.0,0.10091036414565828,0.8072463768115942,0.06328502415458938,0.11228448275862073,0.04991948470209339,0.9500805152979066,A2
1.0,0.13289760348583882,0.7509803921568627,0.03202614379084967,0.20669934640522883,0.0849673202614379,0.9150326797385621,A2
1.0,0.10417797888386124,0.7349404761904762,0.09365079365079367,0.13404977375565608,0.16402116402116398,0.835978835978836,A2
1.0,0.05862745098039217,0.7436498936924169,0.19992828456683878,0.027222222222222214,0.10307898259705488,0.8969210174029452,A2
1.0,0.2,0.7897959183673469,0.10272108843537416,0.12349537037037042,0.11564625850340134,0.8843537414965986,A2
1.0,0.030555555555555555,0.7507042253521127,0.06056338028169015,0.07122881355932212,0.10798122065727696,0.892018779342723,A2
1.0,0.11624649859943978,0.7555555555555555,0.11481481481481483,0.00512820512820511,0.08641975308641975,0.9135802469135803,A2
1.0,0.65,0.8454545454545453,0.3707070707070707,0.6125,0.15824915824915822,0.8417508417508418,A2
1.0,0.09957983193277312,0.7697619047619046,0.06190476190476191,0.010588972431077703,0.07936507936507935,0.9206349206349207,A2
1.0,0.21000000000000002,0.843859649122807,0.20058479532163742,0.0511224489795918,0.044834307992202706,0.9551656920077973,A2
1.0,0.65,0.8999999999999999,0.0,0.7911764705882354,0.01587301587301586,0.9841269841269842,A2
1.0,0.1906862745098039,0.7888888888888889,0.11481481481481483,0.20422297297297298,0.03703703703703702,0.962962962962963,A2
1.0,0.09486461251167133,0.8084745762711864,0.10664514393327951,0.0,0.039548022598870046,0.96045197740113,A2
1.0,0.6073529411764707,0.7999999999999999,0.10555555555555554,0.45138888888888895,0.21296296296296294,0.7870370370370371,A2
1.0,0.0926050420168067,0.7426229508196721,0.07595628415300547,0.1341836734693878,0.07103825136612019,0.9289617486338798,A2
1.0,0.6549019607843137,0.7,0.05799086757990867,0.375,0.07153729071537289,0.9284627092846272,A2
1.0,0.3586601307189543,0.8476190476190476,0.1253968253968254,0.14561403508771925,0.20634920634920628,0.7936507936507937,A2
1.0,0.05888888888888891,0.8555555555555555,0.11481481481481483,0.04711538461538467,0.13580246913580243,0.8641975308641976,A2
1.0,0.2045098039215686,0.7603174603174603,0.1783068783068783,0.4412745098039215,0.10052910052910051,0.8994708994708995,A2
1.0,0.23333333333333336,0.7444444444444444,0.11481481481481483,0.20853174603174604,0.061728395061728385,0.9382716049382717,A2
1.0,0.11095238095238096,0.7536082474226804,0.10412371134020618,0.2496686746987952,0.16380297823596793,0.8361970217640321,A2
1.0,0.4480392156862745,0.7999999999999999,0.09487179487179488,0.2645833333333334,0.23076923076923075,0.7692307692307693,A2
1.0,0.17430750077808901,0.7601769911504425,0.14365781710914455,0.209375,0.16420845624385444,0.8357915437561456,A2
1.0,0.1327886710239652,0.8476190476190476,0.0,0.3730158730158729,0.2063492063492063,0.7936507936507937,A2
1.0,0.2454248366013072,0.7929577464788732,0.0,0.19900793650793647,0.13928012519561814,0.8607198748043818,A2
1.0,0.06607142857142857,0.8319148936170212,0.0,0.2678571428571429,0.12529550827423167,0.8747044917257684,A2
1.0,0.2827614379084967,0.7999999999999999,0.15897435897435896,0.372463768115942,0.2094017094017094,0.7905982905982906,A2
1.0,0.08767973856209149,0.7571428571428571,0.09365079365079367,0.15661630036630036,0.2063492063492063,0.7936507936507937,A2
1.0,0.4341176470588235,0.8512820512820513,0.05213675213675213,0.3634615384615385,0.05982905982905982,0.9401709401709402,A2
1.0,0.0384313725490196,0.7615384615384615,0.0,0.23590686274509798,0.10256410256410255,0.8974358974358975,A2
1.0,0.2797385620915032,0.7893617021276595,0.0,0.39583333333333337,0.12529550827423167,0.8747044917257684,A2
1.0,0.5066666666666667,0.8258620689655172,0.024137931034482755,0.24702380952380948,0.08045977011494253,0.9195402298850575,A2
1.0,0.3797549019607843,0.7545454545454545,0.13982683982683983,0.2496875,0.06204906204906203,0.937950937950938,A2
1.0,0.47828431372549024,0.7743589743589743,0.05213675213675213,0.35470588235294115,0.03133903133903131,0.9686609686609687,A2
1.0,0.19477124183006533,0.7776119402985074,0.0661691542288557,0.1760964912280702,0.08789386401326697,0.9121061359867331,A2
1.0,0.5535947712418301,0.7628099173553718,0.0,0.3171568627450981,0.16437098255280072,0.8356290174471993,A2
1.0,0.41029411764705886,0.843859649122807,0.08362573099415203,0.3125,0.08382066276803117,0.9161793372319689,A2
1.0,0.24885620915032677,0.8066666666666666,0.0,0.2674242424242424,0.06666666666666665,0.9333333333333333,A2
1.0,0.6214215686274509,0.713145887823307,0.0,0.29427835051546386,0.10910910910910909,0.8908908908908909,A2
1.0,0.2524777183600713,0.7146235679214403,0.0599067599067599,0.250206611570248,0.16860916860916855,0.8313908313908315,A2
1.0,0.07524509803921568,0.7999999999999999,0.0,0.0645833333333334,0.0,1.0,A2
1.0,0.4837254901960784,0.7999999999999999,0.0,0.17133720930232563,0.10818713450292396,0.8918128654970761,A2
1.0,0.04204545454545454,0.7367816091954023,0.04329501915708812,0.0,0.2209450830140485,0.7790549169859515,A2
1.0,0.1958543417366947,0.8309734513274336,0.025663716814159295,0.21118421052631575,0.20353982300884954,0.7964601769911505,A2
1.0,0.21405228758169936,0.7819277108433734,0.0,0.18452380952380948,0.08032128514056226,0.9196787148594378,A2
1.0,0.17127450980392156,0.8272727272727272,0.20909090909090908,0.26083333333333325,0.0909090909090909,0.9090909090909091,A2
1.0,0.06790849673202615,0.7374999999999999,0.0,0.13006535947712425,0.0,1.0,A2
1.0,0.06316993464052288,0.7841269841269841,0.019576719576719574,0.17194968553459117,0.13580246913580243,0.8641975308641976,A2
1.0,0.3872549019607843,0.7999999999999999,0.0,0.32102272727272735,0.2136752136752137,0.7863247863247863,A2
1.0,0.18137254901960784,0.7343434343434343,0.10134680134680135,0.09263117283950617,0.11335578002244666,0.8866442199775534,A2
1.0,0.1577731092436975,0.7999999999999999,0.0,0.34742063492063496,0.1214470284237726,0.8785529715762274,A2
1.0,0.12016806722689075,0.7687499999999999,0.07083333333333333,0.10952380952380958,0.09722222222222221,0.9027777777777778,B1
1.0,0.06564666270548622,0.7440093491549803,0.031391585760517794,0.21496865203761759,0.2988133764832794,0.7011866235167206,B1
1.0,0.21432072829131654,0.7835164835164835,0.03992673992673993,0.25657051282051285,0.13308913308913306,0.8669108669108669,B1
1.0,0.7611764705882353,0.810204081632653,0.14807256235827665,0.5262254901960783,0.11564625850340134,0.8843537414965986,B1
1.0,0.1544584500466853,0.7588235294117647,0.045098039215686274,0.20591976516634053,0.1111111111111111,0.8888888888888888,B1
1.0,0.036111111111111115,0.7366197183098591,0.06056338028169015,0.07544802867383513,0.17057902973395925,0.8294209702660408,B1
1.0,0.06715686274509805,0.7607843137254902,0.0,0.02607758620689653,0.1503267973856209,0.8496732026143791,B1
1.0,0.046753246753246755,0.7567901234567901,0.0,0.07080419580419584,0.053497942386831254,0.9465020576131687,B1
1.0,0.12796451914098975,0.7603174603174603,0.0,0.1609838274932615,0.10052910052910051,0.8994708994708995,B1
1.0,0.1371078431372549,0.7659090909090909,0.042424242424242434,0.07794384057971016,0.06565656565656564,0.9343434343434344,B1
1.0,0.09435074729192375,0.7054054054054054,0.0867867867867868,0.0,0.12912912912912913,0.8708708708708709,B1
1.0,0.05273109243697478,0.762686567164179,0.0,0.11840659340659343,0.08789386401326697,0.9121061359867331,B1
1.0,0.29235294117647054,0.7999999999999999,0.05438596491228069,0.15098039215686274,0.1228070175438596,0.8771929824561404,B1
1.0,0.5915032679738562,0.7696969696969697,0.0,0.4574561403508772,0.0909090909090909,0.9090909090909091,B1
1.0,0.2198158051099228,0.8116279069767441,0.17338501291989666,0.13189792663476876,0.09560723514211884,0.9043927648578811,B1
1.0,0.11975867269984919,0.7999999999999999,0.01875,0.14750712250712256,0.07986111111111109,0.920138888888889,B1
1.0,0.520994256288374,0.7906542056074766,0.06012461059190031,0.41896344396344387,0.14849428868120454,0.8515057113187955,B1
1.0,0.33843137254901967,0.7939759036144578,0.04698795180722892,0.7218708609271524,0.10307898259705488,0.8969210174029452,B1
1.0,0.3168552036199095,0.7699453551912568,0.003096539162112936,0.3641651031894934,0.11961141469338188,0.8803885853066181,B1
1.0,0.28826671694318756,0.7702380952380952,0.0857142857142857,0.31159114857745,0.11375661375661374,0.8862433862433863,B1
1.0,0.6272331154684097,0.7876847290640394,0.0980295566502463,0.6745246583481878,0.07498631636562669,0.9250136836343733,B1
1.0,0.33034759358288773,0.7833333333333333,0.0,0.4864177489177489,0.13580246913580243,0.8641975308641976,B1
1.0,0.30129901960784317,0.8535714285714285,0.026190476190476188,0.5,0.08928571428571429,0.9107142857142857,B1
1.0,0.4490196078431373,0.8248226950354609,0.06122931442080379,0.6449064960629922,0.062253743104806934,0.9377462568951931,B1
1.0,0.36601307189542487,0.7880952380952381,0.006349206349206349,0.7617199391171994,0.07936507936507936,0.9206349206349207,B1
1.0,0.39346405228758163,0.7999999999999999,0.05675675675675675,0.6303418803418804,0.14414414414414414,0.8558558558558559,B1
1.0,0.3807932263814617,0.781283422459893,0.0736185383244207,0.5471941638608305,0.0730837789661319,0.9269162210338681,B1
1.0,0.5770308123249299,0.8170068027210884,0.14807256235827665,0.7599206349206348,0.11564625850340134,0.8843537414965986,B1
1.0,0.3478345184227537,0.7803921568627451,0.06470588235294117,0.6030279503105589,0.05228758169934639,0.9477124183006536,B1
1.0,0.5700000000000001,0.7999999999999999,0.0008305426434081359,0.570608108108108,0.043209876543209874,0.9567901234567902,B1
1.0,0.45642156862745104,0.7787234042553192,0.0375886524822695,0.5426470588235294,0.06619385342789598,0.933806146572104,B1
1.0,0.5123529411764706,0.7320388349514563,0.06375404530744337,0.5081818181818182,0.0938511326860841,0.9061488673139159,B1
1.0,0.6573529411764706,0.8677083333333333,0.001388888888888884,0.6040178571428572,0.12037037037037035,0.8796296296296297,B1
1.0,0.34399881164587043,0.8057471264367816,0.08160919540229884,0.41460970464135016,0.0676883780332056,0.9323116219667944,B1
1.0,0.6044117647058823,0.794047619047619,0.04603174603174603,0.6043918918918919,0.060846560846560836,0.9391534391534392,B1
1.0,0.38579688285570635,0.7814814814814814,0.12098765432098765,0.4955799436165929,0.07407407407407407,0.9259259259259259,B1
1.0,0.37076061193708254,0.7691943127962085,0.0,0.5445084485407067,0.11532385466034752,0.8846761453396524,B1
1.0,0.34065359477124185,0.7698795180722892,0.0,0.44525641025641016,0.040606871932173126,0.9593931280678268,B1
1.0,0.5497549019607844,0.8121951219512195,0.04796747967479675,0.5055555555555555,0.18699186991869918,0.8130081300813008,B1
1.0,0.31870286576168927,0.7969696969696969,0.047474747474747475,0.4271822149481725,0.1515151515151515,0.8484848484848485,B1
1.0,0.5845098039215686,0.7775510204081633,0.0,0.6609405940594059,0.34920634920634924,0.6507936507936507,B1
1.0,0.2977450980392157,0.8281690140845069,0.0,0.5007945736434107,0.0923317683881064,0.9076682316118936,B1
1.0,0.6807889822595705,0.7912280701754385,0.04463937621832358,0.7180936613055818,0.14879792072774525,0.8512020792722548,B1
1.0,0.39433551198257083,0.8179856115107913,0.0,0.5970856102003642,0.024780175859312543,0.9752198241406874,B1
1.0,0.0780448717948718,0.7134615384615384,0.0,0.27884615384615385,0.10256410256410255,0.8974358974358975,B1
1.0,0.18323232323232325,0.7970760233918128,0.08362573099415203,0.3795977011494253,0.044834307992202706,0.9551656920077973,B1
1.0,0.21894434541493363,0.7857142857142857,0.014285714285714287,0.5149776453055142,0.047619047619047596,0.9523809523809524,B1
1.0,0.336437908496732,0.7810810810810811,0.0,0.6139056224899597,0.06906906906906907,0.9309309309309309,B1
1.0,0.3368360071301248,0.7931506849315068,0.01232876712328767,0.40606060606060607,0.13242009132420088,0.8675799086757991,B1
1.0,0.5967320261437908,0.8176991150442477,0.08466076696165192,0.6258161512027491,0.11504424778761062,0.8849557522123894,B1
1.0,0.2525163398692811,0.8194805194805194,0.09653679653679653,0.455050959232614,0.09090909090909088,0.9090909090909092,B1
1.0,0.3885620915032679,0.8154639175257731,0.10412371134020618,0.6432170542635658,0.09507445589919816,0.9049255441008018,B1
1.0,0.43359477124183005,0.8144230769230768,0.0,0.626747311827957,0.049145299145299116,0.9508547008547009,B1
1.0,0.27941176470588236,0.8070422535211267,0.0,0.6366129032258063,0.0,1.0,B1
1.0,0.3459967320261438,0.8327868852459016,0.0,0.6054030373831776,0.07103825136612019,0.9289617486338798,B1
1.0,0.44250544662309377,0.8240963855421686,0.12730923694779117,0.625,0.0896921017402945,0.9103078982597055,B1
1.0,0.4148583877995643,0.7797687861271676,0.005202312138728319,0.8280172413793103,0.12010276172125879,0.8798972382787412,B1
1.0,0.7541666666666667,0.83,0.03333333333333333,0.7424205801104972,0.02222222222222221,0.9777777777777777,B1
1.0,0.256786350903998,0.8282051282051281,0.0008547008547008517,0.48392857142857154,0.0826210826210826,0.9173789173789174,B1
1.0,0.3399859943977592,0.7546719885487778,0.0503486750348675,0.4724955143540669,0.15853091585309156,0.8414690841469085,B1
1.0,0.29716386554621854,0.7999999999999999,0.03076923076923077,0.1432935393258427,0.08119658119658117,0.9188034188034189,B1
1.0,0.669047619047619,0.7571428571428571,0.030158730158730163,0.5163806863527535,0.07936507936507935,0.9206349206349207,B1
1.0,0.5817927170868348,0.7085365853658536,0.04796747967479675,0.5352040816326531,0.1327913279132791,0.8672086720867209,B1
1.0,0.2819667260843731,0.8161290322580644,0.0,0.20941416040100247,0.08960573476702506,0.910394265232975,B1
1.0,0.4797058823529412,0.7844444444444444,0.11481481481481483,0.2166666666666667,0.13580246913580243,0.8641975308641976,B1
1.0,0.24477124183006538,0.766321243523316,0.10483592400690848,0.15317269076305226,0.11917098445595851,0.8808290155440415,B1
1.0,0.1471638655462185,0.7942528735632184,0.11992337164750957,0.10287162162162158,0.27203065134099613,0.7279693486590039,B1
1.0,0.2556781045751634,0.7918032786885245,0.13060109289617486,0.19642857142857134,0.10746812386156647,0.8925318761384335,B1
1.0,0.75,0.8186473429951692,0.059259259259259255,0.5798913043478262,0.16666666666666663,0.8333333333333334,B1
1.0,0.3063375350140056,0.8121951219512195,0.020867208672086728,0.2305332568807339,0.12375790424570914,0.8762420957542909,B1
1.0,0.1946350762527233,0.7553571428571428,0.026190476190476188,0.31501599767306576,0.11706349206349205,0.8829365079365079,B1
1.0,0.2054466230936819,0.75,0.06190476190476191,0.04203431372549016,0.12698412698412695,0.873015873015873,B1
1.0,0.1843137254901961,0.7766355140186916,0.0,0.23271739130434782,0.1796469366562824,0.8203530633437176,B1
1.0,0.26713352007469654,0.7999999999999999,0.1888888888888889,0.1735042735042735,0.1481481481481481,0.8518518518518519,B1
1.0,0.25794817927170866,0.7758064516129032,0.0,0.11265470297029703,0.035842293906810034,0.96415770609319,B1
1.0,0.043939393939393945,0.717097500726533,0.11847176847176848,0.019642857142857118,0.2892892892892892,0.7107107107107108,B1
1.0,0.18238310708898944,0.7487179487179487,0.09487179487179488,0.1434942716857611,0.20227920227920226,0.7977207977207977,B1
1.0,0.19991830065359478,0.7367816091954023,0.08160919540229884,0.08798368298368295,0.09323116219667944,0.9067688378033205,B1
1.0,0.1729656862745098,0.781132075471698,0.029559748427672956,0.11388888888888893,0.09853249475890985,0.9014675052410901,B1
1.0,0.24530812324929974,0.7756756756756756,0.038738738738738746,0.06426282051282053,0.18918918918918917,0.8108108108108109,B1
1.0,0.42735760971055087,0.8289256198347107,0.0768595041322314,0.23234501347708889,0.14600550964187328,0.8539944903581267,B1
1.0,0.06222557399027988,0.774025974025974,0.0,0.13995971162001694,0.10533910533910533,0.8946608946608947,B1
1.0,0.0940087145969499,0.7759358288770053,0.0736185383244207,0.03722323324234154,0.2572786690433749,0.7427213309566252,B1
1.0,0.2980392156862745,0.8156249999999999,0.01875,0.1807300884955753,0.16666666666666666,0.8333333333333334,B1
1.0,0.07796197266785501,0.741860465116279,0.0,0.0,0.16451335055986216,0.8354866494401378,B1
1.0,0.31804388422035484,0.8257731958762886,0.03539518900343642,0.27415966386554624,0.20962199312714777,0.7903780068728522,B1
1.0,0.07023809523809524,0.7999999999999999,0.0,0.28214285714285714,0.05982905982905982,0.9401709401709402,B1
1.0,0.28326797385620917,0.757516339869281,0.0,0.2354166666666666,0.25199709513435004,0.74800290486565,B1
1.0,0.16249554367201424,0.7605263157894736,0.18596491228070175,0.1625520833333333,0.1812865497076023,0.8187134502923977,B1
1.0,0.1022875816993464,0.7285714285714285,0.13982683982683983,0.246875,0.20634920634920637,0.7936507936507936,B1
1.0,0.11900452488687782,0.7745762711864407,0.0231638418079096,0.09442501942501949,0.11487758945386063,0.8851224105461394,B1
1.0,0.11396284829721365,0.7734042553191489,0.07304964539007092,0.08656901688182721,0.06619385342789598,0.933806146572104,B1
1.0,0.19191409897292247,0.7654088050314465,0.0,0.11512437810945268,0.1264849755415793,0.8735150244584207,B1
1.0,0.1436391223155929,0.7335664335664335,0.0599067599067599,0.1086334120425029,0.15306915306915306,0.846930846930847,B1
1.0,0.7031746031746032,0.7466019417475728,0.0,0.3906823623304071,0.13700107874865156,0.8629989212513485,B1
1.0,0.5240196078431373,0.7479166666666667,0.0,0.4074845679012345,0.05092592592592592,0.9490740740740741,B1
1.0,0.15109008638420401,0.7744525547445255,0.06399026763990268,0.04724080267558524,0.06731549067315488,0.9326845093268451,B1
1.0,0.12637254901960787,0.790566037735849,0.15534591194968556,0.16294475655430718,0.14046121593291402,0.859538784067086,B1
1.0,0.06072984749455339,0.7845360824742268,0.0,0.04711538461538467,0.14089347079037798,0.859106529209622,B1
1.0,0.20303030303030306,0.759016393442623,0.13060109289617486,0.16720779220779214,0.07103825136612019,0.9289617486338798,B1
1.0,0.05522875816993464,0.741860465116279,0.04418604651162791,0.08730158730158726,0.14728682170542637,0.8527131782945736,B1
1.0,0.1069607843137255,0.75,0.0,0.16875,0.17777777777777778,0.8222222222222222,B1
1.0,0.20063025210084037,0.7651162790697674,0.0,0.06748120300751878,0.06976744186046512,0.9302325581395349,B1
1.0,0.023674242424242428,0.6996153846153847,0.0,0.0,0.06666666666666665,0.9333333333333333,B1
1.0,0.12342047930283224,0.7457831325301204,0.04698795180722892,0.05398550724637685,0.3172690763052209,0.6827309236947792,B1
1.0,0.09035947712418302,0.7675324675324675,0.0,0.07544802867383513,0.17748917748917747,0.8225108225108225,B1
1.0,0.08991013071895425,0.7799999999999999,0.03333333333333333,0.030024509803921528,0.08888888888888886,0.9111111111111111,B1
1.0,0.1897875816993464,0.7893617021276595,0.0375886524822695,0.1302353896103896,0.0070921985815602774,0.9929078014184397,B1
1.0,0.4647058823529412,0.8288461538461538,0.09487179487179488,0.39963768115942033,0.08119658119658117,0.9188034188034189,B1
1.0,0.1652941176470588,0.7833333333333333,0.0,0.20269607843137258,0.07407407407407404,0.9259259259259259,B1
1.0,0.43749999999999994,0.8454545454545453,0.03400673400673401,0.23690476190476187,0.0909090909090909,0.9090909090909091,B1
1.0,0.12078431372549019,0.8150188560653675,0.0,0.3136636636636636,0.0,1.0,B1
1.0,0.36526610644257707,0.8263157894736841,0.0,0.4821428571428571,0.0,1.0,B1
1.0,0.301937441643324,0.8544554455445544,0.0,0.42939560439560437,0.0429042904290429,0.9570957095709571,B1
1.0,0.2360566448801743,0.8175438596491228,0.08362573099415203,0.4958333333333334,0.08382066276803117,0.9161793372319689,B1
1.0,0.4145658263305322,0.7862385321100918,0.0889908256880734,0.3376488095238095,0.011213047910295615,0.9887869520897044,B1
1.0,0.08411764705882355,0.8075757575757575,0.01717171717171717,0.12436781609195409,0.0909090909090909,0.9090909090909091,B1
1.0,0.28860294117647056,0.7138156622623266,0.20165511687541057,0.1916118421052632,0.0965732087227414,0.9034267912772586,B1
1.0,0.4577614379084967,0.7171328671328673,0.09487179487179488,0.43484848484848476,0.188034188034188,0.811965811965812,B1
1.0,0.37516339869281046,0.7999999999999999,0.0,0.46325757575757576,0.06666666666666665,0.9333333333333333,B1
1.0,0.31666666666666665,0.6679842088301643,0.06528703643189623,0.2576118326118326,0.1381100726895119,0.8618899273104881,B1
1.0,0.24379084967320264,0.7769230769230769,0.06923076923076923,0.27925925925925926,0.0,1.0,B1
1.0,0.22614379084967318,0.7722222222222221,0.0,0.16666666666666669,0.0,1.0,B1
1.0,0.206890756302521,0.7999999999999999,0.0,0.5228678038379531,0.0,1.0,B1
1.0,0.16694677871148458,0.7868421052631579,0.14607351712614866,0.08774038461538466,0.12280701754385963,0.8771929824561404,B1
1.0,0.15228758169934642,0.8053763440860214,0.03835125448028675,0.03265582655826558,0.19952210274790919,0.8004778972520908,B1
1.0,0.2816857298474945,0.7909090909090909,0.09273989898989898,0.1884408602150538,0.05050505050505049,0.9494949494949495,B1
1.0,0.2628186274509804,0.7999999999999999,0.01794871794871795,0.28395299145299147,0.008547008547008546,0.9914529914529915,B1
1.0,0.5545343137254902,0.8917159763313609,0.0,0.7003518211920529,0.007232084155161074,0.9927679158448389,B1
1.0,0.2933096315449257,0.7602272727272726,0.1181818181818182,0.2782467532467533,0.22979797979797978,0.7702020202020202,B1
1.0,0.19885548293391433,0.7938599812996727,0.08723224207095173,0.0,0.04778972520908004,0.9522102747909199,B1
1.0,0.21546439628482972,0.7678111587982832,0.08111587982832619,0.28196078431372545,0.1368621840724845,0.8631378159275155,B1
1.0,0.6837878787878787,0.7847560975609755,0.06829268292682927,0.6090013033561419,0.09214092140921408,0.907859078590786,B1
1.0,0.3758403361344538,0.8185185185185184,0.0,0.3805162659123056,0.027434842249657063,0.9725651577503429,B1
1.0,0.4409502262443439,0.8270270270270269,0.026726726726726727,0.43224460724460717,0.03003003003003003,0.96996996996997,B1
1.0,0.3670168067226891,0.7618644067796609,0.051412429378531084,0.427047038327526,0.10546139359698681,0.8945386064030132,B1
1.0,0.3084749455337691,0.7642857142857142,0.0857142857142857,0.376418776371308,0.11904761904761903,0.8809523809523809,B1
